Genre,Description,URL
Mozambique,"Le Mozambique est un genre musical cubain dansant créé dans les années 1960 par Pedro Izquierdo, surnommé Pello el Afrokán[1], cousin de Mongo Santamaría.
Pello el Afrokán lui a donné le nom de Mozambique[2]. Bien que le rythme partage de nombreuses caractéristiques avec les traditions musicales d'Afrique subsaharienne, il n'a rien à voir avec la musique de la nation africaine du Mozambique. Le Mozambique cubain comporte des tambours de conga, des bombos (des grosses caisses), des cloches de vache et des trombones[3]. Le Mozambique est une musique de carnaval jouée à l'origine seulement par des percussions. Elle fut présentée en 1963 dans l'émission de télévision Ritmos de la Juventud[4].
",https://fr.wikipedia.org/wiki/Mozambique_(musique)
Murga,"La murga désigne à la fois un genre musical et une formation musico-théâtrale traditionnelle en Uruguay, en Argentine et en Espagne qui évolue dans le contexte des fêtes du Carnaval. Le mot ""murga"", d'origine espagnole, est introduit dans la région du Rio de la Plata au début du XXe siècle par une compagnie espagnole de zarzuela originaire de Cadix. Un parfait exemple de murga argentine est la chanson Matador du groupe Los Fabulosos Cadillacs. Celle-ci inclut l'usage d'un sifflet, un élément très typique dans la murga argentine.
",https://fr.wikipedia.org/wiki/Murga_(musique)
Musette,"Un bal musette est un bal populaire, souvent champêtre, où l'on danse au son de l'accordéon. On y pratique surtout des danses de style musette telles que la valse musette, le tango musette et le paso musette, mais également la java et le paso doble, ainsi qu'un grand nombre d'autres danses suivant les époques, les régions, ou le répertoire d'un orchestre de bal.
",https://fr.wikipedia.org/wiki/Bal_musette
Música popular brasileira,"La música popular brasileira (littéralement « musique populaire brésilienne » en français), connue sous le sigle MPB, est un genre musical brésilien ayant émergé au milieu des années 1960 en prolongement de la bossa nova. Au Brésil, cette musique est populaire surtout au sein de la classe moyenne urbaine.
",https://fr.wikipedia.org/wiki/M%C3%BAsica_popular_brasileira
Musique acoustique,"La musique acoustique n'emploie pas d'instruments électroniques modernes.
",https://fr.wikipedia.org/wiki/Musique_acoustique
Musique aléatoire,"La musique aléatoire est un courant de la musique occidentale savante né dans la deuxième moitié du XXe siècle caractérisée par l'exploitation du hasard dans certains éléments de sa composition. Développée par des musiciens tels que John Cage ou Earle Brown, la musique aléatoire a attiré plusieurs compositeurs qui ont tenté de travailler avec le « hasard ».
Cette option de hasard — ou d'aléa — s’articule pour John Cage autour du Yi Jing  « Classique des changements ». La principale œuvre est ""Music of Changes"" écrite en 1951 pour piano. Le tirage du Yi Jing sera employé grâce à un petit programme informatique par John Cage quasiment systématiquement dans le choix de l'ordonnancement des éléments de compositions préalablement choisi. Le système en ""fenêtre de temps"" à partir de 1985 en est un exemple évident.
Pour Earle Brown qui ironisait sur le ""Flip flop"" cagien, il s'appuya pour la création de la première partition graphique  ""Folio"" dès 1952 sur l'expérience de la peinture de Jackson Pollock et ses Dripping ainsi que des mobiles d'Alexander Calder.
Le pianiste David Tudor fut l'interprète privilégié de ces compositions et développa comme compositeur plus tard des musiques électroniques 
",https://fr.wikipedia.org/wiki/Musique_al%C3%A9atoire
Musique alternative,"Une musique alternative est une musique qui s’affranchit de tout type d’appartenance de style, de forme de jeu, de famille musicale, de règles à respecter. Elle s’invente avec ses propres critères de composition, de réalisation ou de diffusion. On retrouve dans la musique alternative, de nombreuses influences musicales, sans pour autant que celle-ci s'enferme dans des codes spécifiques de genre. La notion d'alternative réside également dans l'idée d'une certaine liberté face aux systèmes industriels existants. On peut donc dire qu'il n'existe pas une seule forme de musique alternative, mais que celle-ci est forcément inclassable, ouverte et plurielle.
",https://fr.wikipedia.org/wiki/Musique_alternative
Musique ancienne,"Généralement, on entend par musique ancienne la musique composée avant le XVIIIe siècle. Il s'agit aussi d'un mouvement général de conception de la musique et de son interprétation.
",https://fr.wikipedia.org/wiki/Musique_ancienne
Musique arabo-andalouse,"La musique arabo-andalouse ou musique « andalouse »[1],[2] ou bien musique mauro-andalouse[3],[4](arabe : الطرب الأندلسي), aussi appelée al musiqa al andalusiya, ou gharnati, sanâa et malouf pour les variantes régionales et aroubi, chaâbi, hawzi pour les genres dérivés en Algérie, al-ala, tarab al-andaloussi, tarab al-ala, al-andaloussi, gharnati, melhoun ou chgouri au Maroc, malouf en Tunisie et en Libye est un genre musical profane, classique ou savant, du Maghreb, distinct de la musique arabe classique pratiquée au Moyen-Orient (ou Machrek) et en Égypte.
",https://fr.wikipedia.org/wiki/Musique_arabo-andalouse
Musique baroque,"La musique baroque est une période de la musique classique qui apparaît avec le baroque au xviie siècle et évolue jusqu'à la fin du siècle suivant. Divisée en plusieurs périodes, la musique baroque recouvre différents genres musicaux, depuis la musique instrumentale jusqu'à l'opéra, qui est à l'origine de la naissance de ce dernier. La musique baroque s'étend géographiquement sur une bonne partie de l'Europe de l'ouest, dont les principaux pays représentants sont la France et l'Italie, et trouve également un écho remarquable dans les pays germaniques. Des figures majeures de la musique baroque font aujourd'hui partie des compositeurs de premier plan au sein de la musique savante, tels que Jean-Sébastien Bach, Georg Friedrich Haendel, Heinrich Schütz, Antonio Vivaldi et Jean-Philippe Rameau.
",https://fr.wikipedia.org/wiki/Musique_baroque
Musique bretonne,"La musique bretonne est l'expression musicale de la Bretagne. Sous ses formes traditionnelles instrumentales (biniou kozh-bombarde, accordéon, etc.), elle incorpore des instruments nouveaux (flûte traversière en bois, guitare, etc.). Ses formes d'expression sont aujourd'hui très diverses (musique à danser, musique de concert, bagadoù, concours musicaux, etc.).
",https://fr.wikipedia.org/wiki/Musique_bretonne
Musique bruitiste,"La musique bruitiste, de l'anglais noise music, est une vaste appellation pouvant regrouper divers genres musicaux, relevant de plusieurs grandes familles musicales : l'électroacoustique, la musique improvisée, le jazz, la musique industrielle et le rock. Elle se caractérise par l'assemblage de sons communément perçus comme désagréables ou douloureux, et prend à contre-pied les plus communes définitions de la musique, fondées sur sa dimension esthétique, pour s'intéresser à d'autres aspects de l'œuvre musicale : sa structure, son sens, son effet sur l'auditeur, ou les différentes caractéristiques du son[1].
",https://fr.wikipedia.org/wiki/Musique_bruitiste
Musique cadienne,"La musique cadienne (ou musique cajun) des habitants francophones de la Louisiane est un mélange de genres musicaux et d'influences culturelles en particulier des ballades des Acadiens du Canada.
La musique cajun a influencé la musique populaire américaine en particulier la musique country[1].
",https://fr.wikipedia.org/wiki/Musique_cadienne
Musique celtique,"La musique celtique désigne un ensemble de musiques traditionnelles (ou d'inspiration traditionnelle) issues de différents territoires d'Europe Occidentale considérés comme « celtiques »[1], d'après un concept né vers le XVIIe siècle.
",https://fr.wikipedia.org/wiki/Musique_celtique
Musique chrétienne contemporaine,"La musique chrétienne contemporaine (MCC, ou CCM pour Contemporary Christian Music[1],[2]) est un genre de musique populaire moderne interprétée par des artistes et des groupes chrétiens qui se concentrent sur des sujets liés à la foi chrétienne.
",https://fr.wikipedia.org/wiki/Musique_chr%C3%A9tienne_contemporaine
Musique concrète,"La musique concrète[Note 1] — en tant qu'art acousmatique — est un genre musical permis par les techniques électroacoustiques : de l'enregistrement microphonique à l'invention, littéralement, de sons (en utilisant tant les synthétiseurs que les infinies manipulations du son enregistré sur divers supports) jusqu'à leur écoute, de la sorte agencés et composés, rendue possible par l'intermédiaire de haut-parleurs.
",https://fr.wikipedia.org/wiki/Musique_concr%C3%A8te
Musique cubaine,"La musique cubaine est issue d'un métissage culturel entre des musiques autochtones, et d'autres venues d'Europe, d'Afrique, d'Asie et du continent américain. Toute classification que l'on entend faire de la musique cubaine dépendra plutôt du degré de métissage culturel entre les influences espagnoles et africaines qu'on y découvre, car en réalité c'est le résultat créatif riche et complexe de ces deux sources, auquel il s'est ajoutée historiquement l'influence des cultures et des courants musicaux les plus divers.
",https://fr.wikipedia.org/wiki/Musique_cubaine
Musique de jeu vidéo,"La musique de jeu vidéo est la musique utilisée pour un jeu vidéo. Son histoire, qui remonte aux années 1970, est notamment marquée par un accroissement continu de la qualité sonore des jeux vidéo, grâce aux progrès techniques et surtout à l'augmentation de la mémoire disponible. Auparavant limitées à des sonorités minimalistes, ces musiques peuvent aujourd'hui être enregistrées par un véritable orchestre, même si les compositeurs continuent à avoir recours à des synthétiseurs pour leurs travaux (par choix ou pour limiter les coûts de production).
",https://fr.wikipedia.org/wiki/Musique_de_jeu_vid%C3%A9o
Musique de variétés,"La musique de variétés rassemble de nombreux genres musicaux consacrés au divertissement, qui vont de la musique vocale aux musiques de danse. Destinée à un large public et gérée par l'industrie musicale qui en fait son fonds de commerce, la musique de variétés est souvent opposée à la musique classique, dite « savante », comme à des genres musicaux qui s'en éloignent avec affirmation.
",https://fr.wikipedia.org/wiki/Musique_de_vari%C3%A9t%C3%A9s
Musique électroacoustique,"La musique électroacoustique est le terme définissant les musiques non exclusivement instrumentales, dont des éléments sonores sont enregistrés et reproduits par ordinateurs ou bande magnétique. Elle puise ainsi son origine à la fois dans la musique concrète conceptualisée en France par Pierre Schaeffer en 1948 et dans la musique électronique développée au début des années 1950 à Cologne. Elle regroupe des courants aussi divers que la musique acousmatique, la musique mixte, ou le paysage sonore. Tout en étant souvent considérée comme un sous ensemble de la musique électronique, sa définition et ses caractéristiques restent sujettes à de nombreux débats puisqu'elle ne prend pas en compte l'aspect stylistique de la musique, mais plutôt les techniques de studio permettant de la créer.
",https://fr.wikipedia.org/wiki/Musique_%C3%A9lectroacoustique
